"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TPTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME","TVAL_RET"
"135",11,2022,41898254922,3,103,12,15865.7590622488,23,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3342,"Yes","Yes","Yes",50,40104,"yes","full time",13000
"136",11,2022,41898254922,3,104,12,14272.5668395176,17,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1434,"No","No","No",30,17208,"no","part time",0
"137",11,2024,41899511624,1,102,12,3502.65305479752,46,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4867,"Yes","Yes","Yes",40,58404,"yes","full time",30000
"138",11,2021,41899529721,4,102,12,4450.75341331715,39,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3846,"Yes","Yes","Yes",40,46152,"yes","full time",25000
"139",11,2024,41899529724,1,101,12,2348.11946338576,72,"Some college","Male","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3996,"No","No","No",40,47952,"no","full time",0
"140",11,2023,41899547723,2,101,12,6520.02247784245,60,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",31606,"No","No","No",40,379272,"yes","full time",38000
"141",11,2024,41899547724,1,101,12,4317.36189832664,41,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",3824,"Yes","Yes","Yes",40,45888,"yes","full time",50000
"142",11,2024,41899547724,1,102,12,4317.36189832664,39,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3998,"No","No","No",40,47976,"yes","full time",18980
"143",11,2024,41899547724,1,103,12,6765.06919031066,20,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",791,"No","No","No",2,9492,"yes","part time",0
"144",11,2024,41899547724,1,104,12,6485.8100723189,16,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",904,"No","No","No",16,10848,"no","part time",0
"145",11,2021,41899580121,4,102,12,7311.20587815096,55,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5215,"Yes","Yes","Yes",40,62580,"yes","full time",500000
"146",11,2024,56233525924,1,101,12,4200.23029993214,19,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",1288,"No","No","No",20,15456,"yes","part time",0
"147",11,2024,86004694424,1,101,12,2666.18639633355,59,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",11693,"No","No","No",50,140316,"yes","full time",0
"148",11,2024,86004694424,1,102,12,2504.54295274393,39,"Some college","Female","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3216,"No","No","No",40,38592,"yes","full time",0
"149",11,2024,86004694424,1,103,12,3293.75105931725,18,"High School or less","Female","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1825,"No","No","No",35,21900,"yes","full time",0
"150",11,2024,86004694424,1,104,12,3293.75105931725,17,"High School or less","Female","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",739,"No","No","No",20,8868,"no","part time",0
"151",11,2023,86004955423,2,101,12,6061.79319358057,42,"High School or less","Male","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4878,"No","No","No",40,58536,"yes","full time",0
"152",11,2023,86004955423,2,102,12,6061.79319358057,36,"High School or less","Female","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3126,"No","No","No",40,37512,"yes","full time",0
"153",11,2022,86005734822,3,101,12,8260.05022272835,62,"Bachelor's degree or higher","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2900,"Yes","Yes","Yes",40,34800,"yes","full time",160000
"154",11,2022,86005734822,3,102,12,8260.05022272835,41,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",5014,"Yes","Yes","Yes",40,60168,"yes","full time",78100
"155",11,2023,86005756623,2,101,12,11527.6604987786,26,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6295,"Yes","Yes","Yes",40,75540,"yes","full time",43200
"156",11,2022,86005758222,3,101,12,9514.00833827324,58,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",28208,"Yes","Yes","Yes",40,338496,"yes","full time",885000
"157",42,2021,86005769521,4,103,12,2933.57970383327,24,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6449,"Yes","Yes","Yes",42,77388,"yes","full time",13000
"158",42,2021,86005769521,4,403,12,2317.2407155191,30,"High School or less","Male","Asian","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4746,"Yes","Yes","Yes",40,56952,"yes","full time",1540
"159",11,2024,86005769524,1,101,12,6643.86513858729,46,"Bachelor's degree or higher","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",5418,"Yes","No","Yes",15,65016,"yes","part time",50000
"160",11,2024,86005769524,1,102,12,6643.86513858729,47,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",40990,"Yes","Yes","Yes",40,491880,"yes","full time",690000
"161",11,2024,86005769524,1,103,12,7077.50736104201,16,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",323,"No","No","No",10,3876,"no","part time",0
"162",11,2022,86005789822,3,102,12,6159.48416576144,52,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",594,"No","No","No",40,7128,"yes","full time",76900
"163",11,2022,86005789822,3,103,12,7293.00613751877,19,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",859,"No","No","No",20,10308,"yes","part time",0
"164",11,2022,86007336522,3,101,12,8886.08853061831,33,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8023,"Yes","Yes","Yes",40,96276,"yes","full time",74000
"165",11,2022,86007336522,3,102,12,8886.08853061831,33,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1401,"Yes","Yes","No",26,16812,"yes","part time",1200
"166",11,2023,86007377823,2,103,12,7391.04362951076,22,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",1217,"No","No","No",20,14604,"yes","part time",0
"167",11,2023,86007377823,2,104,12,7391.04362951076,18,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",2433,"No","No","No",40,29196,"yes","full time",0
"168",11,2021,86008663121,4,101,12,6297.89794005694,61,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",11534,"Yes","Yes","No",45,138408,"yes","full time",24000
"169",11,2021,86008673721,4,101,12,10128.7443150945,28,"High School or less","Male","Mixed/Other","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1738,"No","No","No",50,20856,"yes","full time",0
"170",11,2024,86009218324,1,101,12,12992.5942851736,21,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2698,"No","No","No",30,32376,"yes","part time",0
"171",11,2024,86009264724,1,103,12,10638.9418882096,54,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3768,"No","No","No",40,45216,"yes","full time",0
"172",31,2022,86009398822,3,101,12,20938.5396906602,24,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4283,"Yes","Yes","Yes",35,51396,"yes","full time",1190
"173",11,2022,86011463822,3,101,12,14531.302884635,48,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",24353,"Yes","Yes","Yes",40,292236,"yes","full time",160000
"174",11,2022,86011463822,3,102,12,14531.302884635,46,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",9624,"Yes","Yes","Yes",40,115488,"yes","full time",650000
"175",21,2022,86011463822,3,201,12,6577.98077487348,21,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1253,"No","No","No",20,15036,"yes","part time",21000
"176",11,2021,86012111621,4,102,12,11718.1179618581,53,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4930,"Yes","Yes","Yes",40,59160,"yes","full time",510000
"177",11,2024,86012160224,1,101,12,4039.94884998233,65,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14659,"No","No","No",50,175908,"yes","full time",800000
"178",11,2024,86012160224,1,102,12,4039.94884998233,64,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",9212,"Yes","Yes","Yes",40,110544,"yes","full time",200000
"179",11,2021,86012173021,4,102,12,8466.50192309438,61,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4394,"Yes","Yes","Yes",40,52728,"yes","full time",109700
"180",11,2024,86012173024,1,101,12,3118.06497240574,75,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10350,"Yes","Yes","Yes",50,124200,"no","full time",15400
"181",11,2024,86012628324,1,101,12,2513.31057382155,49,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",1199,"No","No","No",30,14388,"yes","part time",0
"182",11,2024,86012628324,1,102,12,4302.64348125265,22,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4520,"Yes","Yes","Yes",40,54240,"yes","full time",20000
"183",11,2021,86013573021,4,101,12,6028.83040065379,75,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13178,"No","No","No",40,158136,"no","full time",336800
"184",11,2024,86013591924,1,101,12,3818.91446204317,64,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9874,"Yes","Yes","Yes",45,118488,"yes","full time",167000
"185",21,2021,86013596721,4,101,12,11810.957345698,42,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6142,"Yes","Yes","Yes",45,73704,"yes","full time",25000
"186",11,2024,86013597224,1,102,12,3193.32954023561,69,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2353,"Yes","Yes","Yes",5,28236,"no","part time",163000
"187",11,2022,86013608022,3,101,12,15638.4387912546,43,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4470,"No","No","No",40,53640,"yes","full time",0
"188",11,2022,86013648022,3,101,12,19271.9568423363,56,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",12072,"No","No","No",40,144864,"yes","full time",450000
"189",11,2022,86013648022,3,103,12,26896.1701561757,22,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",1503,"No","No","No",30,18036,"yes","part time",0
"190",11,2024,86017234824,1,101,12,5248.66625840157,45,"Bachelor's degree or higher","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",13756,"Yes","Yes","Yes",50,165072,"yes","full time",563000
"191",21,2022,86020917322,3,103,12,15266.4121084175,25,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4780,"Yes","Yes","Yes",40,57360,"yes","full time",3000
"192",21,2022,86020917322,3,201,12,15266.4121084175,25,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6084,"Yes","Yes","Yes",40,73008,"yes","full time",2000
"193",21,2022,86020954522,3,101,12,11579.988697545,25,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7437,"Yes","Yes","No",45,89244,"yes","full time",4000
